Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Rheumatoid Arthritis,C0003873,CYP26B1,56603,Q9NR63,cytochrome P450 family 26 subfamily B member 1,Enzyme,36,0.666,0.5,0.97987,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,PSEN1,5663,P49768,presenilin 1,Enzyme,369,0.469,0.846,0.97322,0.01,,1,1,1,1998,1998
Rheumatoid Arthritis,C0003873,SAR1A,56681,Q9NR31,secretion associated Ras related GTPase 1A,,25,0.743,0.538,0.37178,0.01,,1,1,0,2007,2007
Rheumatoid Arthritis,C0003873,SPHK2,56848,Q9NRA0,sphingosine kinase 2,Kinase,140,0.546,0.731,0.000000128,0.01,,1,1,0,2009,2009
Rheumatoid Arthritis,C0003873,PSMB5,5693,P28074,proteasome 20S subunit beta 5,,27,0.711,0.385,0.95893,0.01,,1,1,0,2012,2012
Rheumatoid Arthritis,C0003873,ARNTL2,56938,Q8WYA1,aryl hydrocarbon receptor nuclear translocator like 2,Transcription factor,41,0.644,0.654,6.04E-10,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,PSMB6,5694,P28072,proteasome 20S subunit beta 6,,100,0.561,0.731,0.015779,0.01,,1,1,0,1990,1990
Rheumatoid Arthritis,C0003873,DUSP22,56940,Q9NRW4,dual specificity phosphatase 22,,40,0.659,0.615,0.0093421,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,PRDM8,56978,Q9NQV8,PR/SET domain 8,,39,0.678,0.462,0.77626,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,ADAMTS9,56999,Q9P2N4,ADAM metallopeptidase with thrombospondin type 1 motif 9,Enzyme,53,0.633,0.692,1.00E-06,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,PCBP4,57060,P57723,poly(rC) binding protein 4,Enzyme,147,0.523,0.808,0.0023713,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,PCNP,57092,Q8WW12,PEST proteolytic signal containing nuclear protein,,11,0.839,0.192,0.78553,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,PNPLA2,57104,Q96AD5,patatin like phospholipase domain containing 2,Enzyme,199,0.511,0.846,0.0041069,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,CD248,57124,Q9HCU0,CD248 molecule,,76,0.615,0.577,0.059017,0.01,,1,1,0,2010,2010
Rheumatoid Arthritis,C0003873,PSMD9,5715,O00233,"proteasome 26S subunit, non-ATPase 9",Enzyme modulator,344,0.435,0.846,4.86E-06,0.01,,1,1,0,2005,2005
Rheumatoid Arthritis,C0003873,SLURP1,57152,P55000,secreted LY6/PLAUR domain containing 1,,105,0.56,0.654,0.25934,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,PTBP1,5725,P26599,polypyrimidine tract binding protein 1,,172,0.517,0.769,0.99961,0.01,,1,1,0,1996,1996
Rheumatoid Arthritis,C0003873,KIR2DL5A,57292,Q8N109,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A",Receptor,21,0.711,0.423,,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,PTGER2,5732,P43116,prostaglandin E receptor 2,G-protein coupled receptor,79,0.597,0.731,0.0074901,0.01,,1,1,0,2009,2009
Rheumatoid Arthritis,C0003873,PTGER4,5734,P35408,prostaglandin E receptor 4,G-protein coupled receptor,120,0.558,0.731,0.9755,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,MIR363,574031,,microRNA 363,,83,0.578,0.692,,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,ABHD6,57406,Q9BV23,abhydrolase domain containing 6,Enzyme,24,0.751,0.385,0.000022313,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,MIR432,574451,,microRNA 432,,44,0.644,0.577,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,MIR181D,574457,,microRNA 181d,,44,0.641,0.654,,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,MIR498,574460,,microRNA 498,,49,0.633,0.5,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,MIR522,574495,,microRNA 522,,21,0.722,0.346,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,MIR506,574511,,microRNA 506,,76,0.585,0.615,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,REXO1,57455,Q8N1G1,RNA exonuclease 1 homolog,Enzyme,30,0.695,0.346,0.9864,0.01,,1,1,0,2010,2010
Rheumatoid Arthritis,C0003873,SRGAP1,57522,Q7Z6B7,SLIT-ROBO Rho GTPase activating protein 1,Enzyme modulator,29,0.686,0.5,0.99845,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,PTMA,5757,P06454,prothymosin alpha,,71,0.604,0.731,0.034451,0.01,,1,1,0,2007,2007
Rheumatoid Arthritis,C0003873,PTMAP4,5761,,prothymosin alpha pseudogene 4,,49,0.638,0.731,,0.01,,1,1,0,2007,2007
Rheumatoid Arthritis,C0003873,EPB41L5,57669,Q9HCM4,erythrocyte membrane protein band 4.1 like 5,,16,0.78,0.346,0.020795,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,MAGEE1,57692,Q9HCI5,MAGE family member E1,Cell adhesion,19,0.736,0.423,0.97046,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,GRHL3,57822,Q8TE85,grainyhead like transcription factor 3,Transcription factor,106,0.572,0.692,0.99292,0.01,,1,1,0,1997,1997
Rheumatoid Arthritis,C0003873,PTPN14,5784,Q15678,protein tyrosine phosphatase non-receptor type 14,,48,0.638,0.615,0.22055,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,MUC3B,57876,Q9H195,"mucin 3B, cell surface associated",,41,0.666,0.462,,0.01,,1,1,0,2008,2008
Rheumatoid Arthritis,C0003873,PTPRJ,5795,Q12913,protein tyrosine phosphatase receptor type J,Enzyme,79,0.606,0.615,1.29E-11,0.01,,1,1,0,2013,2013
Rheumatoid Arthritis,C0003873,PTPRK,5796,Q15262,protein tyrosine phosphatase receptor type K,Enzyme,34,0.686,0.385,0.90291,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,BAX,581,Q07812,"BCL2 associated X, apoptosis regulator",Signaling,420,0.417,0.885,0.31746,0.01,,0,1,0,1999,1999
Rheumatoid Arthritis,C0003873,RBPJP4,58163,,RBPJ pseudogene 4,,12,0.805,0.423,,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,JAM2,58494,P57087,junctional adhesion molecule 2,,17,0.736,0.462,0.006155,0.01,,0,1,1,2014,2014
Rheumatoid Arthritis,C0003873,RAG1,5896,P15918,recombination activating 1,Enzyme,209,0.509,0.769,0.000027659,0.01,,1,1,0,2009,2009
Rheumatoid Arthritis,C0003873,RAG2,5897,P55895,recombination activating 2,,207,0.507,0.769,0.020287,0.01,,1,1,0,2009,2009
Rheumatoid Arthritis,C0003873,IL22RA1,58985,Q8N6P7,interleukin 22 receptor subunit alpha 1,Receptor,28,0.682,0.538,0.0056855,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,ACTA2,59,P62736,"actin alpha 2, smooth muscle",Cellular structure,200,0.508,0.846,0.93017,0.01,,1,1,2,2019,2019
Rheumatoid Arthritis,C0003873,RAP1A,5906,P62834,"RAP1A, member of RAS oncogene family",Enzyme modulator,215,0.502,0.808,0.62227,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,RARG,5916,P13631,retinoic acid receptor gamma,Nuclear receptor,62,0.608,0.731,0.99478,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,HIVEP3,59269,Q5T1R4,HIVEP zinc finger 3,,31,0.722,0.462,0.90584,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,TRPV4,59341,Q9HBA0,transient receptor potential cation channel subfamily V member 4,Ion channel,422,0.457,0.808,2.24E-16,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,PBOV1,59351,Q9GZY1,prostate and breast cancer overexpressed 1,,21,0.743,0.308,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,RBP4,5950,P02753,retinol binding protein 4,Transporter,217,0.493,0.808,0.51951,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,OPN1LW,5956,P04000,"opsin 1, long wave sensitive",G-protein coupled receptor,197,0.497,0.808,0.97535,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,RET,5979,P07949,ret proto-oncogene,Kinase,607,0.392,0.885,1,0.01,,1,1,0,1995,1995
Rheumatoid Arthritis,C0003873,BCL2L1,598,Q07817,BCL2 like 1,Signaling,212,0.493,0.885,0.93667,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,REV3L,5980,O60673,"REV3 like, DNA directed polymerase zeta catalytic subunit",,95,0.588,0.654,1,0.01,,1,1,0,2014,2014
Rheumatoid Arthritis,C0003873,RGS1,5996,Q08116,regulator of G protein signaling 1,Enzyme modulator,47,0.653,0.731,0.78178,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,RGS12,6002,O14924,regulator of G protein signaling 12,,22,0.769,0.462,4.09E-09,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,RHCE,6006,P18577,Rh blood group CcEe antigens,,44,0.666,0.5,0.0011629,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,GRK1,6011,Q15835,G protein-coupled receptor kinase 1,Kinase,26,0.695,0.423,0.000030677,0.01,,1,1,0,1999,1999
Rheumatoid Arthritis,C0003873,BCL3,602,P20749,BCL3 transcription coactivator,,136,0.541,0.731,0.98871,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,RMRP,6023,,RNA component of mitochondrial RNA processing endoribonuclease,,239,0.519,0.731,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,RNASE1,6035,P07998,"ribonuclease A family member 1, pancreatic",,68,0.604,0.692,0.025608,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,RNASE3,6037,P12724,ribonuclease A family member 3,,207,0.49,0.808,,0.01,,1,1,0,2004,2004
Rheumatoid Arthritis,C0003873,EXOC4,60412,Q96A65,exocyst complex component 4,Transporter,20,0.743,0.5,3.41E-13,0.01,,1,1,0,2005,2005
Rheumatoid Arthritis,C0003873,BRD2,6046,P25440,bromodomain containing 2,Epigenetic regulator,303,0.45,0.808,0.99957,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,SLC5A7,60482,Q9GZV3,solute carrier family 5 member 7,Transporter,127,0.597,0.654,0.015272,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,PPCDC,60490,Q96CD2,phosphopantothenoylcysteine decarboxylase,,8,0.861,0.192,0.00047853,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,GAS5,60674,,growth arrest specific 5,,184,0.497,0.808,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,ROBO1,6091,Q9Y6N7,roundabout guidance receptor 1,,144,0.535,0.731,7.27E-16,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,RORA,6095,P35398,RAR related orphan receptor A,Nuclear receptor,158,0.533,0.808,0.40096,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,BCS1L,617,Q9Y276,"BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone",,172,0.534,0.808,4.70E-13,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,RPS4X,6191,P62701,ribosomal protein S4 X-linked,Nucleic acid binding,28,0.711,0.5,0.93222,0.01,,1,1,0,2013,2013
Rheumatoid Arthritis,C0003873,MIR486-1,619554,,microRNA 486-1,,142,0.521,0.808,,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,RRAS,6237,P10301,RAS related,Enzyme modulator,149,0.543,0.808,0.004663,0.01,,1,1,0,2020,2020
Rheumatoid Arthritis,C0003873,RRM2,6241,P31350,ribonucleotide reductase regulatory subunit M2,Enzyme,101,0.555,0.769,0.2964,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,RXRA,6256,P19793,retinoid X receptor alpha,Nuclear receptor,132,0.543,0.769,0.99852,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,RYR1,6261,P21817,ryanodine receptor 1,Ion channel,320,0.489,0.808,1.59E-29,0.01,,0,1,0,1989,1989
Rheumatoid Arthritis,C0003873,S100A10,6281,P60903,S100 calcium binding protein A10,Calcium-binding protein,150,0.528,0.769,0.16843,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,S100A11,6282,P31949,S100 calcium binding protein A11,Calcium-binding protein,103,0.556,0.731,0.0084662,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SAA4,6291,P35542,"serum amyloid A4, constitutive",Transporter,13,0.78,0.269,0.012346,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SCD,6319,O00767,stearoyl-CoA desaturase,,225,0.49,0.808,0.96968,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,SRL,6345,Q86TD4,sarcalumenin,Enzyme modulator,77,0.597,0.731,8.00E-08,0.01,,1,1,0,2004,2004
Rheumatoid Arthritis,C0003873,CCL1,6346,P22362,C-C motif chemokine ligand 1,Signaling,79,0.587,0.692,0.0079669,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,CCL11,6356,P51671,C-C motif chemokine ligand 11,Signaling,250,0.473,0.885,0.010211,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,CCL14,6358,Q16627,C-C motif chemokine ligand 14,Signaling,29,0.695,0.423,0.00010929,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,CCL23,6368,P55773,C-C motif chemokine ligand 23,Signaling,18,0.76,0.346,0.00059735,0.01,,1,1,0,2008,2008
Rheumatoid Arthritis,C0003873,CCL24,6369,O00175,C-C motif chemokine ligand 24,Signaling,67,0.608,0.731,0.0070888,0.01,,1,1,0,2005,2005
Rheumatoid Arthritis,C0003873,XCL1,6375,P47992,X-C motif chemokine ligand 1,Signaling,67,0.601,0.692,0.0012982,0.01,,1,1,0,2003,2003
Rheumatoid Arthritis,C0003873,SDC4,6385,P31431,syndecan 4,Extracellular structure,71,0.603,0.615,0.0041475,0.01,,1,1,0,2020,2020
Rheumatoid Arthritis,C0003873,MRPL17,63875,Q9NRX2,mitochondrial ribosomal protein L17,Nucleic acid binding,4,0.861,0.192,0.028198,0.01,,1,1,0,2008,2008
Rheumatoid Arthritis,C0003873,ERVK-6,64006,,"endogenous retrovirus group K member 6, envelope",,162,0.521,0.808,,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,ERAP2,64167,Q6P179,endoplasmic reticulum aminopeptidase 2,Enzyme,58,0.615,0.577,1.00E-28,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,SETMAR,6419,Q53H47,SET domain and mariner transposase fusion gene,Epigenetic regulator,61,0.617,0.692,0.00010188,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,STRA6,64220,Q9BX79,signaling receptor and transporter of retinol STRA6,,100,0.597,0.731,1.51E-10,0.01,,1,1,0,2013,2013
Rheumatoid Arthritis,C0003873,ROBO3,64221,Q96MS0,roundabout guidance receptor 3,Receptor,154,0.52,0.808,2.00E-15,0.01,,1,1,0,2010,2010
Rheumatoid Arthritis,C0003873,SFRP2,6423,Q96HF1,secreted frizzled related protein 2,,134,0.544,0.731,0.0016693,0.01,,1,1,0,2003,2003
Rheumatoid Arthritis,C0003873,SFRP4,6424,Q6FHJ7,secreted frizzled related protein 4,,155,0.524,0.654,0.000092586,0.01,,1,1,0,2014,2014
Rheumatoid Arthritis,C0003873,SFRP5,6425,Q5T4F7,secreted frizzled related protein 5,,106,0.559,0.692,5.18E-06,0.01,,1,1,0,2014,2014
Rheumatoid Arthritis,C0003873,MMP25,64386,Q9NPA2,matrix metallopeptidase 25,Enzyme,37,0.678,0.5,8.73E-14,0.01,,1,1,0,1999,1999
Rheumatoid Arthritis,C0003873,SGCA,6442,Q16586,sarcoglycan alpha,Calcium-binding protein,111,0.592,0.654,0.0027124,0.01,,0,1,0,2019,2019
Rheumatoid Arthritis,C0003873,DCLRE1C,64421,Q96SD1,DNA cross-link repair 1C,,150,0.544,0.808,2.49E-07,0.01,,1,1,0,2011,2011
Rheumatoid Arthritis,C0003873,CIAO3,64428,Q9H6Q4,cytosolic iron-sulfur assembly component 3,Enzyme,30,0.7,0.462,1.89E-09,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,SGCG,6445,Q13326,sarcoglycan gamma,Cellular structure,93,0.621,0.615,0.00004821,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SH3BP2,6452,P78314,SH3 domain binding protein 2,,65,0.623,0.654,1.16E-11,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,ITSN1,6453,Q15811,intersectin 1,Enzyme modulator,51,0.656,0.577,1,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,SHH,6469,Q15465,sonic hedgehog signaling molecule,,303,0.461,0.846,0.98258,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,ENGASE,64772,Q8NFI3,endo-beta-N-acetylglucosaminidase,Enzyme,4,0.861,0.231,4.41E-25,0.01,,1,1,0,2003,2003
Rheumatoid Arthritis,C0003873,P2RY12,64805,Q9H244,purinergic receptor P2Y12,G-protein coupled receptor,153,0.533,0.731,0.0016859,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,IL25,64806,Q9H293,interleukin 25,,139,0.529,0.846,0.00092347,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,CDCP1,64866,Q9H5V8,CUB domain containing protein 1,,81,0.604,0.654,0.0001002,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,LINC00273,649159,,long intergenic non-protein coding RNA 273,,82,0.585,0.846,,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SLAMF1,6504,Q13291,signaling lymphocytic activation molecule family member 1,,70,0.612,0.615,0.0070368,0.01,,1,1,0,1999,1999
Rheumatoid Arthritis,C0003873,SLC2A1,6513,P11166,solute carrier family 2 member 1,Transporter,687,0.388,0.808,0.9941,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,SLC3A2,6520,P08195,solute carrier family 3 member 2,Transporter,108,0.565,0.731,4.22E-08,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,SLC5A5,6528,Q92911,solute carrier family 5 member 5,Transporter,195,0.499,0.769,0.0029492,0.01,,1,1,0,2005,2005
Rheumatoid Arthritis,C0003873,UCA1,652995,,urothelial cancer associated 1,,152,0.512,0.808,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,BMP5,653,P22003,bone morphogenetic protein 5,Signaling,43,0.653,0.577,0.00090084,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,SPAG11A,653423,Q08648;Q6PDA7,sperm associated antigen 11A,,44,0.65,0.731,0.000069645,0.01,,1,1,0,2009,2009
Rheumatoid Arthritis,C0003873,SLC7A4,6545,O43246,solute carrier family 7 member 4,Transporter,31,0.666,0.423,2.83E-07,0.01,,1,1,0,1997,1997
Rheumatoid Arthritis,C0003873,SLC8A3,6547,P57103,solute carrier family 8 member A3,Transporter,51,0.666,0.346,0.00073391,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,SLC22A2,6582,O15244,solute carrier family 22 member 2,Transporter,98,0.572,0.769,2.02E-12,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,SLIT3,6586,O75094,slit guidance ligand 3,,62,0.623,0.615,0.75233,0.01,,1,1,0,2010,2010
Rheumatoid Arthritis,C0003873,SNAI2,6591,O43623,snail family transcriptional repressor 2,,189,0.505,0.692,0.79531,0.01,,1,1,0,2010,2010
Rheumatoid Arthritis,C0003873,BMX,660,P51813,BMX non-receptor tyrosine kinase,Kinase,38,0.663,0.385,0.006673,0.01,,1,1,0,2008,2008
Rheumatoid Arthritis,C0003873,CHID1,66005,Q9BWS9,chitinase domain containing 1,,5,0.861,0.192,0.000013831,0.01,,1,1,0,2014,2014
Rheumatoid Arthritis,C0003873,SMO,6608,Q99835,"smoothened, frizzled class receptor",G-protein coupled receptor,215,0.489,0.731,4.28E-07,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SMPD1,6609,P17405,sphingomyelin phosphodiesterase 1,Enzyme,247,0.499,0.885,3.89E-10,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SIGLEC1,6614,Q9BZZ2,sialic acid binding Ig like lectin 1,,75,0.597,0.654,5.33E-46,0.01,,1,1,0,2013,2013
Rheumatoid Arthritis,C0003873,SNAI1,6615,O95863,snail family transcriptional repressor 1,,243,0.474,0.808,0.21754,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,MIR539,664612,,microRNA 539,,62,0.61,0.654,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,SOX4,6659,Q06945,SRY-box transcription factor 4,Transcription factor,246,0.489,0.808,0.92656,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,DST,667,Q03001,dystonin,Cellular structure,147,0.552,0.846,1,0.01,,1,1,0,2009,2009
Rheumatoid Arthritis,C0003873,SPR,6697,P35270,sepiapterin reductase,,90,0.631,0.654,0.0434,0.01,,1,1,0,2020,2020
Rheumatoid Arthritis,C0003873,BPI,671,P17213,bactericidal permeability increasing protein,,83,0.61,0.769,1.65E-14,0.01,,1,1,0,2003,2003
Rheumatoid Arthritis,C0003873,SRC,6714,P12931,"SRC proto-oncogene, non-receptor tyrosine kinase",Kinase,265,0.467,0.885,0.99691,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,AKR1D1,6718,P51857,aldo-keto reductase family 1 member D1,Enzyme,40,0.711,0.385,1.72E-07,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,SRF,6722,P11831,serum response factor,Transcription factor,147,0.534,0.808,0.97545,0.01,,1,1,0,1999,1999
Rheumatoid Arthritis,C0003873,SRP54,6729,P61011,signal recognition particle 54,Nucleic acid binding,96,0.612,0.769,0.99895,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,SRY,6736,Q05066,sex determining region Y,Transcription factor,315,0.456,0.808,,0.01,,1,1,0,2008,2008
Rheumatoid Arthritis,C0003873,RO60,6738,P10155,"Ro60, Y RNA binding protein",Nucleic acid binding,61,0.61,0.692,0.58278,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,SSB,6741,P05455,small RNA binding exonuclease protection factor La,Nucleic acid binding,60,0.612,0.692,0.089615,0.01,,1,1,0,2013,2013
Rheumatoid Arthritis,C0003873,ST2,6761,,suppression of tumorigenicity 2,,96,0.576,0.692,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,STATH,6779,P02808,statherin,,57,0.608,0.769,0.000079792,0.01,,1,1,0,2002,2002
Rheumatoid Arthritis,C0003873,STIM1,6786,Q13586,stromal interaction molecule 1,,247,0.501,0.808,0.77534,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,AURKA,6790,O14965,aurora kinase A,Kinase,245,0.475,0.731,0.8676,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,TACR2,6865,P21452,tachykinin receptor 2,G-protein coupled receptor,33,0.7,0.5,0.000088349,0.01,,1,1,0,2005,2005
Rheumatoid Arthritis,C0003873,TACR3,6870,P29371,tachykinin receptor 3,G-protein coupled receptor,147,0.553,0.769,1.81E-17,0.01,,1,1,0,2005,2005
Rheumatoid Arthritis,C0003873,TAGLN,6876,Q01995,transgelin,Cellular structure,131,0.54,0.692,0.08527,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,TAL1,6886,P17542,"TAL bHLH transcription factor 1, erythroid differentiation factor",Transcription factor,202,0.505,0.731,0.5659,0.01,,1,1,0,2004,2004
Rheumatoid Arthritis,C0003873,TAT,6898,P17735,tyrosine aminotransferase,,230,0.492,0.846,0.0068998,0.01,,1,1,0,2006,2006
Rheumatoid Arthritis,C0003873,TBX1,6899,O43435,T-box transcription factor 1,Transcription factor,417,0.433,0.808,0.83661,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,TCEA1,6917,P23193,transcription elongation factor A1,Nucleic acid binding,34,0.695,0.615,0.89541,0.01,,1,1,0,2017,2017
Rheumatoid Arthritis,C0003873,PPAN-P2RY11,692312,Q9NQ55,PPAN-P2RY11 readthrough,,17,0.736,0.577,1.72E-12,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,TBX3,6926,O15119,T-box transcription factor 3,Transcription factor,179,0.525,0.769,0.98907,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,TCF3,6929,P15923,transcription factor 3,Transcription factor,244,0.476,0.846,0.025824,0.01,,1,1,0,1992,1992
Rheumatoid Arthritis,C0003873,MIR421,693122,,microRNA 421,,73,0.592,0.692,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,MIR551B,693136,,microRNA 551b,,31,0.682,0.538,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,MIR573,693158,,microRNA 573,,17,0.743,0.385,,0.01,,1,1,0,2016,2016
Rheumatoid Arthritis,C0003873,MIR590,693175,,microRNA 590,,99,0.553,0.692,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,MIR613,693198,,microRNA 613,,60,0.608,0.615,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,MIR633,693218,,microRNA 633,,12,0.769,0.346,,0.01,,1,1,0,2018,2018
Rheumatoid Arthritis,C0003873,MIR642A,693227,,microRNA 642a,,12,0.769,0.308,,0.01,,1,1,0,2019,2019
Rheumatoid Arthritis,C0003873,TCF7L2,6934,Q9NQB0,transcription factor 7 like 2,,257,0.485,0.846,0.99537,0.01,,1,1,1,2012,2012
Rheumatoid Arthritis,C0003873,TCN2,6948,P20062,transcobalamin 2,,104,0.578,0.615,1.05E-06,0.01,,1,1,0,2015,2015
Rheumatoid Arthritis,C0003873,TRAV6,6956,A0A075B6T7,T cell receptor alpha variable 6,,1,1,0.115,,0.01,,1,1,0,1998,1998
Rheumatoid Arthritis,C0003873,BTN1A1,696,Q13410,butyrophilin subfamily 1 member A1,Enzyme modulator,9,0.839,0.346,1.95E-08,0.01,,1,1,0,2011,2011
Rheumatoid Arthritis,C0003873,TRD,6964,,T cell receptor delta locus,,45,0.65,0.692,,0.01,,1,1,0,1994,1994
Rheumatoid Arthritis,C0003873,TRG,6965,,T cell receptor gamma locus,,54,0.631,0.538,,0.01,,0,1,0,1995,1995
Rheumatoid Arthritis,C0003873,TRGC1,6966,P0CF51,T cell receptor gamma constant 1,,35,0.663,0.385,,0.01,,0,1,0,1995,1995
Rheumatoid Arthritis,C0003873,PPP1R11,6992,O60927,protein phosphatase 1 regulatory inhibitor subunit 11,Enzyme modulator,66,0.604,0.731,0.35781,0.01,,1,1,1,2017,2017
Rheumatoid Arthritis,C0003873,TDGF1,6997,P13385,teratocarcinoma-derived growth factor 1,Calcium-binding protein,95,0.584,0.731,9.16E-11,0.01,,1,1,0,1996,1996
